"rgn_id","sector","year","value"
1,"cf",2001,70407.1473
1,"cf",2002,62332.2238
1,"cf",2003,57319.9732
1,"cf",2004,56823.3834
1,"cf",2005,53096.9033
1,"cf",2006,26931.4143
1,"mar",2001,18033.0450903
1,"mar",2002,17670.7301436
1,"mar",2003,17395.0557264
1,"mar",2004,16877.1816405
1,"mar",2005,19082.8879965
1,"mar",2006,18254.779839
1,"mmw",1998,55.535
1,"mmw",2008,164.69
1,"tour",2005,580181.981197
1,"tour",2006,561506.095142
1,"tour",2007,554404.59477
1,"tour",2008,558177.929296
1,"tour",2009,535410.731086
1,"tour",2010,496999.033548
